cell_line,method,seed,nsc1,nsc2,conc1_M,conc2_M,percent_growth,regret,drug1_name,drug2_name,drug1_moa,drug2_moa,burden_initial,burden_final,burden_ratio_final,nadir_burden,time_to_nadir,depth_of_response,kg_regrowth,time_to_regrowth,log_kill,log_kill_nadir,burden_auc_ratio,log_kill_auc,growth_delay,kg_biexp,ks_biexp,ttg_biexp,biexp_r2,ets_early,t_early,hypoxic_fraction,necrotic_fraction,viable_rim_thickness,auc_surface_drug1,auc_core_drug1,core_to_surface_ratio_drug1,penetration_depth_drug1,auc_surface_drug2,auc_core_drug2,core_to_surface_ratio_drug2,penetration_depth_drug2,kill_fraction_core,kill_fraction_rim,core_sparing,residual_core_burden,solver_success,n_drugs_simulated,sim_ok,sim_message,wall_s,sweep
M14,act_hamming+zero,4,25154,119875,3.000000106112566e-07,1.9999999494757503e-05,26.59000015258789,,NSC25154,cisplatin,other,platinum,,,241279087.64641,204328234.7451229,0.8468543077573392,0.6094315010405927,4.4,0.3905684989594072,0.011401338258284,,-6.002221654192431e-05,0.17298087264781,0.9140100691499784,0.0390490198545869,,0.0280744774201199,0.0864924428213771,9.8213005532508,-0.8327800530731568,0.3229582002451874,5.25,0.393341540294025,0.2235477579063518,108.17610062893084,0.0005794359032895,0.0003470004465756,0.5988590707024786,400.0,4.054053261967809,2.660323654983865,0.6562132964411431,400.0,0.0008928971008081,0.0001444885078336,-0.0007484085929745,0.1897949556326278,1.0,"2,True,The solver successfully reached the end of the integration interval.",3.497,oxygen_high
M14,hamming+zero,4,25154,119875,3.000000106112566e-07,1.9999999494757503e-05,26.59000015258789,,NSC25154,cisplatin,other,platinum,,,241279087.64641,204328234.7451229,0.8468543077573392,0.6094315010405927,4.4,0.3905684989594072,0.011401338258284,,-6.002221654192431e-05,0.17298087264781,0.9140100691499784,0.0390490198545869,,0.0280744774201199,0.0864924428213771,9.8213005532508,-0.8327800530731568,0.3229582002451874,5.25,0.393341540294025,0.2235477579063518,108.17610062893084,0.0005794359032895,0.0003470004465756,0.5988590707024786,400.0,4.054053261967809,2.660323654983865,0.6562132964411431,400.0,0.0008928971008081,0.0001444885078336,-0.0007484085929745,0.1897949556326278,1.0,"2,True,The solver successfully reached the end of the integration interval.",3.506,oxygen_high
KM12,tanimoto+zero,5,26271,747973,9.999999747378752e-06,3.000000106112566e-07,0.8999999761581421,,cyclophosphamide,vorinostat,alkylator,hdac_inhibitor,,,241279087.64641,198473214.9607704,0.8225877215336175,0.0100485674862358,4.4,0.9899514325137642,0.2709390334724592,,0.0125664561448743,1.9558016178780933,0.394679931426151,0.4037549559264114,,0.0283113054649229,1.8089694515984565,2.262719712870113,0.8536676732121882,0.9856944688742496,5.25,0.3832991459561563,0.2033398275045627,110.69182389937106,17.97405850448311,11.97698630832656,0.6663484657813507,400.0,20.111380442073887,13.2696060364543,0.659805828579211,400.0,0.2257105936723576,0.0238239529300379,-0.2018866407423197,0.1702840474287648,1.0,"2,True,The solver successfully reached the end of the integration interval.",5.564,oxygen_high
M14,random,4,125973,246131,3.000000106112566e-07,1.9999999494757503e-05,-2.259999990463257,,paclitaxel,mitoxantrone,antimitotic,dna_intercalator,,,241279087.64641,204789470.0557218,0.8487659334813008,0.3180176268278226,4.6000000000000005,0.6819823731721775,0.0465905801561316,,-0.0010392613585667,0.4541001553268565,0.7963458952118785,0.0988982541809542,,0.0358653157285163,0.2328153857917571,6.961702498438162,0.220877622997284,0.6544742344452532,5.25,0.393341540294025,0.2235477579063518,108.17610062893084,12.074200839692525,5.938816985669141,0.4918600464343756,400.0,2.6714752421683974,0.9143907225707082,0.3422793174862106,263.8569506251142,-0.1857006688622824,0.000390614953175,0.1860912838154574,0.1920321004758778,1.0,"2,True,The solver successfully reached the end of the integration interval.",1.591,oxygen_high
M14,linear_curve,4,609699,681239,1.0000000116860974e-07,3.000000106112566e-07,-96.5999984741211,,topotecan,bortezomib,topo1,proteasome,,,241279087.64641,196876950.18861064,0.8159718776669536,0.0051430615510862,4.800000000000001,0.9948569384489138,0.3437860212657896,,0.0160734876855836,2.244026220409559,0.3285695363987093,0.4833727050130808,,0.0247950172299306,1.4784423280865828,2.719531702288512,0.7619921548674484,0.99439831929642,5.25,0.3734291500347595,0.1968849621189929,113.20754716981132,3.591378767115229,2.292293944185809,0.6382768548879881,400.0,3.4357492135598684,2.1582301745567847,0.6281687167500176,400.0,-1.3374978030371305,0.0499224766271476,1.387420279664278,0.172897808957078,1.0,"2,True,The solver successfully reached the end of the integration interval.",5.474,oxygen_high
M14,tanimoto+zero,4,1390,753082,0.0001999999949475,4.999999873689376e-06,-4.0920000076293945,,NSC1390,pazopanib,other,kinase_inhibitor,,,241279087.64641,197463966.2052307,0.818404811338687,0.0077972334129851,4.4,0.9922027665870148,0.2899520071786497,,0.0147805049160211,2.0659652362821537,0.3725805967663454,0.428779766017142,,0.0273643642165968,1.9116473726659464,2.1900223585202445,0.8345276729504985,0.9889117876711748,5.25,0.3734291500347595,0.1968849621189929,113.20754716981132,10.206807147819664,6.693680907681978,0.6558055629680292,400.0,18.03917270732172,11.856653897286895,0.6572725972336042,400.0,0.258329392805991,0.0284944153464495,-0.2298349774595414,0.1603685187611433,1.0,"2,True,The solver successfully reached the end of the integration interval.",3.917,oxygen_high
M14,ours+zero,4,719344,761432,3.000000026176508e-09,5.000000058430487e-08,-45.69100189208984,,anastrozole,NSC761432,hormonal,other,,,241279087.64641,203738580.9674472,0.8444104416791491,0.0441816275865566,5.0,0.9558183724134434,0.1755754879264617,,0.0011950838114525,1.308752826570241,0.5350793769461558,0.2715817873009887,,0.0328637456632219,1.00449012685145,3.2967200019713023,0.8968377765596449,0.9544904848806144,5.25,0.3832991459561563,0.2166697327712597,110.69182389937106,10.760851184062176,7.120672828712159,0.6617202214689615,400.0,157.80868524018254,104.05790587294136,0.659392768620857,400.0,-0.6331449901935249,0.0087307474828352,0.6418757376763601,0.1833384282516863,1.0,"2,True,The solver successfully reached the end of the integration interval.",5.421,oxygen_high
MOLT-4,act_hamming+zero,3,63878,105014,9.99999993922529e-09,1.0000000116860974e-07,-99.70999908447266,,cytarabine,cladribine,antimetabolite,antimetabolite,,,241279087.64641,205240221.6700165,0.8506341087081372,0.1030181969616171,4.4,0.8969818030383828,0.1073842008914127,,-0.0019941142465664,0.9449918269283988,0.65616075709375,0.18298974695709,,0.0358910620540417,0.7782665701825524,3.7788515174808137,0.7902491433239703,0.8618563482069936,5.25,0.393341540294025,0.2235477579063518,108.17610062893084,2.0400557742805585,1.3432614535683185,0.6584434947824062,400.0,3.277220739628644,2.161999846648428,0.6597052864047888,400.0,-0.4520897657592291,0.0020531506659113,0.4541429164251405,0.1952098744493204,1.0,"2,True,The solver successfully reached the end of the integration interval.",2.957,oxygen_high
MDA-MB-435,pool_optimum,-1,24559,701852,9.999999974752427e-07,9.999999974752427e-07,-93.4499969482422,,NSC24559,irinotecan,other,topo1,,,241279087.64641,204613889.6690191,0.8480382268722639,0.4513049115075073,4.4,0.5486950884924926,0.0252254182273213,,-0.0006667505037376,0.3034357115283378,0.8593283029406831,0.0658408839964957,,0.0325693076690904,0.1309834275749188,8.509184781924224,-0.2791531153888611,0.4726633634503273,5.25,0.393341540294025,0.2235477579063518,108.17610062893084,2.539011248752824,1.5597763723123097,0.6143243252972904,400.0,0.7738704833525072,0.4400190235377001,0.5685951758122119,400.0,-0.071200410711647,-3.0811376309003435e-05,0.071169599335338,0.1909800674808431,1.0,"2,True,The solver successfully reached the end of the integration interval.",4.525,oxygen_high
MOLT-4,hamming+zero,3,63878,105014,9.99999993922529e-09,1.0000000116860974e-07,-99.70999908447266,,cytarabine,cladribine,antimetabolite,antimetabolite,,,241279087.64641,205240221.6700165,0.8506341087081372,0.1030181969616171,4.4,0.8969818030383828,0.1073842008914127,,-0.0019941142465664,0.9449918269283988,0.65616075709375,0.18298974695709,,0.0358910620540417,0.7782665701825524,3.7788515174808137,0.7902491433239703,0.8618563482069936,5.25,0.393341540294025,0.2235477579063518,108.17610062893084,2.0400557742805585,1.3432614535683185,0.6584434947824062,400.0,3.277220739628644,2.161999846648428,0.6597052864047888,400.0,-0.4520897657592291,0.0020531506659113,0.4541429164251405,0.1952098744493204,1.0,"2,True,The solver successfully reached the end of the integration interval.",2.871,oxygen_high
MOLT-4,linear_curve,3,6396,63878,9.999999974752427e-07,1.0000000116860974e-07,-99.87999725341795,,thiotepa,cytarabine,alkylator,antimetabolite,,,241279087.64641,120215254.38320003,0.4982414993187194,0.000209679828173,4.6000000000000005,0.999790320171827,0.5020091849527083,,0.2303087810333393,3.6349946956611583,0.0971986224200054,1.012339890213948,,0.0084187154612647,3.0643051621866806,1.9191828156904145,0.6510914068357518,0.999740160695146,5.25,0.0,0.0,400.0,7.564270332450244,5.0380643751735885,0.666034416242451,400.0,20.40055810519228,13.590899528248793,0.6662023390815804,400.0,0.5476015498624567,0.4001620684288824,-0.1474394814335742,0.0,1.0,"2,True,The solver successfully reached the end of the integration interval.",1.805,oxygen_high
MOLT-4,ours+zero,3,63878,105014,9.99999993922529e-09,1.0000000116860974e-07,-99.70999908447266,,cytarabine,cladribine,antimetabolite,antimetabolite,,,241279087.64641,205240221.6700165,0.8506341087081372,0.1030181969616171,4.4,0.8969818030383828,0.1073842008914127,,-0.0019941142465664,0.9449918269283988,0.65616075709375,0.18298974695709,,0.0358910620540417,0.7782665701825524,3.7788515174808137,0.7902491433239703,0.8618563482069936,5.25,0.393341540294025,0.2235477579063518,108.17610062893084,2.0400557742805585,1.3432614535683185,0.6584434947824062,400.0,3.277220739628644,2.161999846648428,0.6597052864047888,400.0,-0.4520897657592291,0.0020531506659113,0.4541429164251405,0.1952098744493204,1.0,"2,True,The solver successfully reached the end of the integration interval.",2.952,oxygen_high
MOLT-4,random,3,63878,105014,9.99999993922529e-09,1.0000000116860974e-07,-99.70999908447266,,cytarabine,cladribine,antimetabolite,antimetabolite,,,241279087.64641,205240221.6700165,0.8506341087081372,0.1030181969616171,4.4,0.8969818030383828,0.1073842008914127,,-0.0019941142465664,0.9449918269283988,0.65616075709375,0.18298974695709,,0.0358910620540417,0.7782665701825524,3.7788515174808137,0.7902491433239703,0.8618563482069936,5.25,0.393341540294025,0.2235477579063518,108.17610062893084,2.0400557742805585,1.3432614535683185,0.6584434947824062,400.0,3.277220739628644,2.161999846648428,0.6597052864047888,400.0,-0.4520897657592291,0.0020531506659113,0.4541429164251405,0.1952098744493204,1.0,"2,True,The solver successfully reached the end of the integration interval.",2.961,oxygen_high
MOLT-4,tanimoto+zero,3,63878,105014,9.99999993922529e-09,1.0000000116860974e-07,-99.70999908447266,,cytarabine,cladribine,antimetabolite,antimetabolite,,,241279087.64641,205240221.6700165,0.8506341087081372,0.1030181969616171,4.4,0.8969818030383828,0.1073842008914127,,-0.0019941142465664,0.9449918269283988,0.65616075709375,0.18298974695709,,0.0358910620540417,0.7782665701825524,3.7788515174808137,0.7902491433239703,0.8618563482069936,5.25,0.393341540294025,0.2235477579063518,108.17610062893084,2.0400557742805585,1.3432614535683185,0.6584434947824062,400.0,3.277220739628644,2.161999846648428,0.6597052864047888,400.0,-0.4520897657592291,0.0020531506659113,0.4541429164251405,0.1952098744493204,1.0,"2,True,The solver successfully reached the end of the integration interval.",2.895,oxygen_high
NCI-H322M,act_hamming+zero,5,740,6396,1.0000000116860974e-07,9.999999974752427e-07,-56.81999969482422,,NSC740,thiotepa,other,alkylator,,,241279087.64641,204346416.6176711,0.8469296639464128,0.728494122063191,4.4,0.271505877936809,0.0044863745145171,,-9.866560632507097e-05,0.0954797194926141,0.9516698671799908,0.0215136815812927,,0.0242268720480924,0.0647253426305527,11.047396520604206,-1.3115803779836392,0.229929366314868,5.25,0.393341540294025,0.2235477579063518,108.17610062893084,3.870470152891944,2.389985594551288,0.6174923200907608,400.0,0.053622390134832,0.0343697068651015,0.6409581292195259,400.0,-0.0076884222850728,3.130296033315716e-05,0.0077197252454059,0.1897996326767392,1.0,"2,True,The solver successfully reached the end of the integration interval.",7.187,oxygen_high
NCI-H322M,linear_curve,5,713563,715055,9.999999974752427e-07,9.999999747378752e-06,-33.05699920654297,,arsenic trioxide,gefitinib,other,kinase_inhibitor,,,241279087.64641,162574394.4041267,0.6738022594083098,0.0007767167122525,4.800000000000001,0.9992232832877476,0.4550017584269451,,0.0992162158781588,3.0649852925397685,0.1693556656333848,0.7712002698657795,,0.0144443660406834,2.1675102730182325,2.2965784500556374,0.6366459197987806,0.9991619873835546,5.25,0.2838827257906164,0.0,138.36477987421387,0.0225956572702513,0.0146613287180197,0.6488560409049174,400.0,63.097079365186474,41.61111162998469,0.6594776184354331,400.0,0.3947271253530688,0.194729558672958,-0.1999975666801108,0.0708487954537797,1.0,"2,True,The solver successfully reached the end of the integration interval.",5.552,oxygen_high
NCI-H322M,ours+zero,5,14229,24559,3.000000106112566e-06,9.999999974752427e-07,-61.189998626708984,,NSC14229,NSC24559,other,other,,,241279087.64641,204687007.08720583,0.8483412677155462,0.3474451110508444,4.4,0.6525548889491556,0.0400241870417442,,-0.0008219150383817,0.4170195664192936,0.8097490549437362,0.0916495501815829,,0.0353419478457689,0.2002024366085293,7.362767144770221,0.0473008192456604,0.5933914758248053,5.25,0.393341540294025,0.2235477579063518,108.17610062893084,0.025737532844235,0.0155094694715463,0.6026012502989522,400.0,2.4496629563880408,1.516428245099077,0.6190354641011545,400.0,-0.1082658401574963,0.0002129590964291,0.1084787992539254,0.1914717564167381,1.0,"2,True,The solver successfully reached the end of the integration interval.",5.392,oxygen_high
NCI-H322M,hamming+zero,5,740,6396,1.0000000116860974e-07,9.999999974752427e-07,-56.81999969482422,,NSC740,thiotepa,other,alkylator,,,241279087.64641,204346416.6176711,0.8469296639464128,0.728494122063191,4.4,0.271505877936809,0.0044863745145171,,-9.866560632507097e-05,0.0954797194926141,0.9516698671799908,0.0215136815812927,,0.0242268720480924,0.0647253426305527,11.047396520604206,-1.3115803779836392,0.229929366314868,5.25,0.393341540294025,0.2235477579063518,108.17610062893084,3.870470152891944,2.389985594551288,0.6174923200907608,400.0,0.053622390134832,0.0343697068651015,0.6409581292195259,400.0,-0.0076884222850728,3.130296033315716e-05,0.0077197252454059,0.1897996326767392,1.0,"2,True,The solver successfully reached the end of the integration interval.",7.265,oxygen_high
NCI-H322M,tanimoto+zero,5,740,6396,1.0000000116860974e-07,9.999999974752427e-07,-56.81999969482422,,NSC740,thiotepa,other,alkylator,,,241279087.64641,204346416.6176711,0.8469296639464128,0.728494122063191,4.4,0.271505877936809,0.0044863745145171,,-9.866560632507097e-05,0.0954797194926141,0.9516698671799908,0.0215136815812927,,0.0242268720480924,0.0647253426305527,11.047396520604206,-1.3115803779836392,0.229929366314868,5.25,0.393341540294025,0.2235477579063518,108.17610062893084,3.870470152891944,2.389985594551288,0.6174923200907608,400.0,0.053622390134832,0.0343697068651015,0.6409581292195259,400.0,-0.0076884222850728,3.130296033315716e-05,0.0077197252454059,0.1897996326767392,1.0,"2,True,The solver successfully reached the end of the integration interval.",7.748,oxygen_high
RPMI-8226,act_hamming+zero,0,740,19893,2.999999892949745e-08,9.999999747378752e-05,-71.53700256347656,,NSC740,fluorouracil,other,antimetabolite,,,241279087.64641,204724803.30515105,0.848497917089157,0.0457927675596208,5.0,0.9542072324403792,0.1831109734637589,,-0.000902101728264,1.2931976455670424,0.537414680048046,0.2696904745296025,,0.0327828989340609,0.8956245565548484,3.5626752870601663,0.8879608877384262,0.9537826186275108,5.25,0.3832991459561563,0.2166697327712597,110.69182389937106,1.0369404637895894,0.6516256692707791,0.6284118442917699,400.0,3.0802637990557153,2.0351373345881085,0.6607022863470329,400.0,-0.858873908605378,0.0088288326603442,0.8677027412657223,0.1880127298456391,1.0,"2,True,The solver successfully reached the end of the integration interval.",11.144,oxygen_high
NCI-H322M,random,5,32065,760766,9.999999747378752e-05,1.9999999949504854e-06,14.109999656677246,,hydroxyurea,NSC760766,antimetabolite,other,,,241279087.64641,204427727.7577057,0.8472666643090538,0.4471681682845074,4.4,0.5528318317154925,0.027216804763854,,-0.000271440623463,0.307434890780892,0.8520885463188017,0.0695152723934998,,0.0329351172415769,0.1383742226941789,8.379124525796497,-0.1927531851655273,0.4993451138252025,5.25,0.393341540294025,0.2235477579063518,108.17610062893084,1.7752751727968317,1.16546030655397,0.6564955813119734,400.0,0.6866976526575895,0.4195359146174891,0.6109470638116246,400.0,-0.0530666394099599,0.0003389325982268,0.0534055720081867,0.1903602190714749,1.0,"2,True,The solver successfully reached the end of the integration interval.",12.111,oxygen_high
