cell_line,method,seed,nsc1,nsc2,conc1_M,conc2_M,percent_growth,regret,drug1_name,drug2_name,drug1_moa,drug2_moa,burden_initial,burden_final,burden_ratio_final,nadir_burden,time_to_nadir,depth_of_response,kg_regrowth,time_to_regrowth,log_kill,log_kill_nadir,burden_auc_ratio,log_kill_auc,growth_delay,kg_biexp,ks_biexp,ttg_biexp,biexp_r2,ets_early,t_early,hypoxic_fraction,necrotic_fraction,viable_rim_thickness,auc_surface_drug1,auc_core_drug1,core_to_surface_ratio_drug1,penetration_depth_drug1,auc_surface_drug2,auc_core_drug2,core_to_surface_ratio_drug2,penetration_depth_drug2,kill_fraction_core,kill_fraction_rim,core_sparing,residual_core_burden,solver_success,n_drugs_simulated,sim_ok,sim_message,wall_s,has_fit_drug1,has_fit_drug2,setting
MDA-MB-231/ATCC,random,8,24559,409962,9.999999974752427e-07,2.0000000233721948e-07,-40.54999923706055,,NSC24559,carmustine,other,alkylator,241279087.64641,244406751.05576417,1.0129628449770072,0.7140958350834268,4.4,0.2859041649165732,0.0144446851443726,7.0,-0.0001768561624561,0.1575162011132702,0.9190153276509164,0.0366772452420696,,0.0279571196016706,0.054428365638168,8.086540361789927,0.0838921981225957,0.2286147293232946,5.25,0.2033398275045627,0.060731260348103,166.03773584905662,2.464070125116591,1.1537262482668598,0.4682197298310532,400.0,7.600000280806509e-05,4.259935041812217e-05,0.5605177479493664,400.0,-0.0144157680085796,0.0001652839163645,0.0145810519249441,0.1421899834095829,1.0,2,True,The solver successfully reached the end of the integration interval.,1.898,True,True,diffusivity_low
MDA-MB-231/ATCC,tanimoto+zero,2,49842,713563,4.999999858590343e-10,9.999999747378752e-05,-22.812000274658203,,vinblastine,arsenic trioxide,antimitotic,other,241279087.64641,243659298.3044495,1.009864968743282,0.6537113437037985,4.4,0.3462886562962015,0.0217338204192316,11.2,0.0011533525647645,0.1958866799573153,0.8822725004212643,0.054397257100393,,0.0320805352049286,0.0781866173571658,8.079006416348307,0.1895069002633982,0.3061165915101639,5.25,0.2033398275045627,0.0578624312878497,166.03773584905662,0.000189999992406,1.5338154838836083e-05,0.0807271339572181,73.52837954838674,2.404551954742679,1.1279020234810777,0.4690695167789707,400.0,-0.0546015532124914,0.0044017547719202,0.0590033079844117,0.1429421466014911,1.0,2,True,The solver successfully reached the end of the integration interval.,1.766,True,True,diffusivity_low
MDA-MB-231/ATCC,tanimoto+zero,6,38721,713563,1.9999999494757503e-05,9.999999747378752e-05,-10.20400047302246,,mitotane,arsenic trioxide,other,other,241279087.64641,244402423.61439803,1.0129449095586982,0.7512379838533825,4.4,0.2487620161466175,0.0115486254729123,6.0,-0.0001691665199391,0.1354951627305232,0.931936965744611,0.0306134614175568,,0.0257770795314496,0.0460379891937394,8.076037678066525,0.0626643828010434,0.1894794968711601,5.25,0.2033398275045627,0.060731260348103,166.03773584905662,1.1110288055148971,0.4947905531016707,0.4453444867006523,400.0,2.404551954742679,1.1119723025223882,0.4624446979942195,400.0,-0.0103515419067434,9.749515055812452e-05,0.0104490370573016,0.142104151155607,1.0,2,True,The solver successfully reached the end of the integration interval.,1.683,True,True,diffusivity_low
MDA-MB-435,no_treatment,-1,-1,-1,0.0,0.0,,,,,,,241279087.64641,244307242.44601148,1.012550423781605,1.0,0.0,0.0,-0.0005289501584925,0.0,0.0,0.0,1.0,0.0,,0.001098475822591,6.230461558811701e-22,0.0,-4.4497688561597695,-0.0250950517930392,5.25,0.2033398275045627,0.0578624312878497,166.03773584905662,,,,,,,,,0.0,0.0,0.0,0.1416738683806418,1.0,0,True,The solver successfully reached the end of the integration interval.,0.181,,,diffusivity_low
MDA-MB-231/ATCC,tanimoto+zero,7,82151,713563,1.999999987845058e-08,9.999999747378752e-05,-54.54100036621094,,daunorubicin,arsenic trioxide,dna_intercalator,other,241279087.64641,244396684.69718343,1.0129211241686316,0.7654112122721659,4.4,0.2345887877278341,0.010649128585431,6.0,-0.0001589685468408,0.1273778814210294,0.9363085364821304,0.0285810170612467,,0.0249825635359796,0.0433595367891734,8.067480346296511,0.0617390982715919,0.1762598015005835,5.25,0.2033398275045627,0.060731260348103,166.03773584905662,0.1181595423028795,0.0048005048000705,0.0406273137701004,55.27771435385722,2.404551954742679,1.1115560612058355,0.4622715924326067,400.0,-0.0096992924014771,8.77283464696399e-05,0.0097870207479467,0.1420756062673015,1.0,2,True,The solver successfully reached the end of the integration interval.,1.715,True,True,diffusivity_low
MDA-MB-231/ATCC,tanimoto+zero,8,49842,713563,4.999999858590343e-10,9.999999747378752e-05,-22.812000274658203,,vinblastine,arsenic trioxide,antimitotic,other,241279087.64641,243659298.3044495,1.009864968743282,0.6537113437037985,4.4,0.3462886562962015,0.0217338204192316,11.2,0.0011533525647645,0.1958866799573153,0.8822725004212643,0.054397257100393,,0.0320805352049286,0.0781866173571658,8.079006416348307,0.1895069002633982,0.3061165915101639,5.25,0.2033398275045627,0.0578624312878497,166.03773584905662,0.000189999992406,1.5338154838836083e-05,0.0807271339572181,73.52837954838674,2.404551954742679,1.1279020234810777,0.4690695167789707,400.0,-0.0546015532124914,0.0044017547719202,0.0590033079844117,0.1429421466014911,1.0,2,True,The solver successfully reached the end of the integration interval.,1.829,True,True,diffusivity_low
MDA-MB-435,act_hamming+zero,0,740,24559,1.0000000116860974e-07,9.999999974752427e-07,-92.08999633789062,,NSC740,NSC24559,other,other,241279087.64641,241103285.83167803,0.999271375665223,0.2465978030401802,5.2,0.7534021969598197,0.1028581464041801,,0.0057332126291286,0.6188097611674676,0.6024847633537875,0.2200539317822149,,0.0371375464556465,0.5091971885698845,4.792312635182285,0.9432587340543536,0.7533598705378457,5.25,0.1968849621189929,0.0550853987870166,168.55345911949686,73.75906315777168,46.90414493587008,0.6359102587236154,400.0,2.539011248752824,1.3656030168333129,0.5378483523868216,400.0,-0.2455024507925463,0.01730796973258,0.2628104205251264,0.1387130618327616,1.0,2,True,The solver successfully reached the end of the integration interval.,1.803,True,True,diffusivity_low
MDA-MB-435,act_hamming+zero,1,740,24559,1.0000000116860974e-07,9.999999974752427e-07,-92.08999633789062,,NSC740,NSC24559,other,other,241279087.64641,241103285.83167803,0.999271375665223,0.2465978030401802,5.2,0.7534021969598197,0.1028581464041801,,0.0057332126291286,0.6188097611674676,0.6024847633537875,0.2200539317822149,,0.0371375464556465,0.5091971885698845,4.792312635182285,0.9432587340543536,0.7533598705378457,5.25,0.1968849621189929,0.0550853987870166,168.55345911949686,73.75906315777168,46.90414493587008,0.6359102587236154,400.0,2.539011248752824,1.3656030168333129,0.5378483523868216,400.0,-0.2455024507925463,0.01730796973258,0.2628104205251264,0.1387130618327616,1.0,2,True,The solver successfully reached the end of the integration interval.,1.724,True,True,diffusivity_low
MDA-MB-435,act_hamming+zero,4,740,24559,1.0000000116860974e-07,9.999999974752427e-07,-92.08999633789062,,NSC740,NSC24559,other,other,241279087.64641,241103285.83167803,0.999271375665223,0.2465978030401802,5.2,0.7534021969598197,0.1028581464041801,,0.0057332126291286,0.6188097611674676,0.6024847633537875,0.2200539317822149,,0.0371375464556465,0.5091971885698845,4.792312635182285,0.9432587340543536,0.7533598705378457,5.25,0.1968849621189929,0.0550853987870166,168.55345911949686,73.75906315777168,46.90414493587008,0.6359102587236154,400.0,2.539011248752824,1.3656030168333129,0.5378483523868216,400.0,-0.2455024507925463,0.01730796973258,0.2628104205251264,0.1387130618327616,1.0,2,True,The solver successfully reached the end of the integration interval.,1.689,True,True,diffusivity_low
MDA-MB-435,hamming+zero,0,740,24559,1.0000000116860974e-07,9.999999974752427e-07,-92.08999633789062,,NSC740,NSC24559,other,other,241279087.64641,241103285.83167803,0.999271375665223,0.2465978030401802,5.2,0.7534021969598197,0.1028581464041801,,0.0057332126291286,0.6188097611674676,0.6024847633537875,0.2200539317822149,,0.0371375464556465,0.5091971885698845,4.792312635182285,0.9432587340543536,0.7533598705378457,5.25,0.1968849621189929,0.0550853987870166,168.55345911949686,73.75906315777168,46.90414493587008,0.6359102587236154,400.0,2.539011248752824,1.3656030168333129,0.5378483523868216,400.0,-0.2455024507925463,0.01730796973258,0.2628104205251264,0.1387130618327616,1.0,2,True,The solver successfully reached the end of the integration interval.,1.65,True,True,diffusivity_low
MDA-MB-435,hamming+zero,1,740,24559,1.0000000116860974e-07,9.999999974752427e-07,-92.08999633789062,,NSC740,NSC24559,other,other,241279087.64641,241103285.83167803,0.999271375665223,0.2465978030401802,5.2,0.7534021969598197,0.1028581464041801,,0.0057332126291286,0.6188097611674676,0.6024847633537875,0.2200539317822149,,0.0371375464556465,0.5091971885698845,4.792312635182285,0.9432587340543536,0.7533598705378457,5.25,0.1968849621189929,0.0550853987870166,168.55345911949686,73.75906315777168,46.90414493587008,0.6359102587236154,400.0,2.539011248752824,1.3656030168333129,0.5378483523868216,400.0,-0.2455024507925463,0.01730796973258,0.2628104205251264,0.1387130618327616,1.0,2,True,The solver successfully reached the end of the integration interval.,1.632,True,True,diffusivity_low
MDA-MB-435,hamming+zero,4,740,24559,1.0000000116860974e-07,9.999999974752427e-07,-92.08999633789062,,NSC740,NSC24559,other,other,241279087.64641,241103285.83167803,0.999271375665223,0.2465978030401802,5.2,0.7534021969598197,0.1028581464041801,,0.0057332126291286,0.6188097611674676,0.6024847633537875,0.2200539317822149,,0.0371375464556465,0.5091971885698845,4.792312635182285,0.9432587340543536,0.7533598705378457,5.25,0.1968849621189929,0.0550853987870166,168.55345911949686,73.75906315777168,46.90414493587008,0.6359102587236154,400.0,2.539011248752824,1.3656030168333129,0.5378483523868216,400.0,-0.2455024507925463,0.01730796973258,0.2628104205251264,0.1387130618327616,1.0,2,True,The solver successfully reached the end of the integration interval.,1.728,True,True,diffusivity_low
MDA-MB-435,ours+zero,0,740,24559,1.0000000116860974e-07,9.999999974752427e-07,-92.08999633789062,,NSC740,NSC24559,other,other,241279087.64641,241103285.83167803,0.999271375665223,0.2465978030401802,5.2,0.7534021969598197,0.1028581464041801,,0.0057332126291286,0.6188097611674676,0.6024847633537875,0.2200539317822149,,0.0371375464556465,0.5091971885698845,4.792312635182285,0.9432587340543536,0.7533598705378457,5.25,0.1968849621189929,0.0550853987870166,168.55345911949686,73.75906315777168,46.90414493587008,0.6359102587236154,400.0,2.539011248752824,1.3656030168333129,0.5378483523868216,400.0,-0.2455024507925463,0.01730796973258,0.2628104205251264,0.1387130618327616,1.0,2,True,The solver successfully reached the end of the integration interval.,1.846,True,True,diffusivity_low
MDA-MB-435,ours+zero,1,279836,754143,4.999999987376214e-07,9.99999993922529e-09,-79.33200073242188,,NSC279836,bendamustine,other,alkylator,241279087.64641,242900160.73217568,1.0067186638576042,0.0477615265139456,4.800000000000001,0.9522384734860544,0.1827616330254238,15.0,0.0025085395621148,1.3319780385944753,0.5291510202988152,0.2764203621383528,,0.0370899828455841,1.0205811103998454,3.134037180656188,0.9008196222853516,0.946878861886606,5.25,0.1968849621189929,0.0578624312878497,168.55345911949686,2.716704000731691,1.6592221075293696,0.6107482107298,400.0,4.982556569608383,3.1911055221066027,0.6404554524420414,400.0,-0.1912111719231359,0.0070506891981041,0.1982618611212401,0.1371202060885871,1.0,2,True,The solver successfully reached the end of the integration interval.,1.838,True,True,diffusivity_low
MDA-MB-435,ours+zero,4,740,24559,1.0000000116860974e-07,9.999999974752427e-07,-92.08999633789062,,NSC740,NSC24559,other,other,241279087.64641,241103285.83167803,0.999271375665223,0.2465978030401802,5.2,0.7534021969598197,0.1028581464041801,,0.0057332126291286,0.6188097611674676,0.6024847633537875,0.2200539317822149,,0.0371375464556465,0.5091971885698845,4.792312635182285,0.9432587340543536,0.7533598705378457,5.25,0.1968849621189929,0.0550853987870166,168.55345911949686,73.75906315777168,46.90414493587008,0.6359102587236154,400.0,2.539011248752824,1.3656030168333129,0.5378483523868216,400.0,-0.2455024507925463,0.01730796973258,0.2628104205251264,0.1387130618327616,1.0,2,True,The solver successfully reached the end of the integration interval.,1.736,True,True,diffusivity_low
MDA-MB-435,random,0,24559,712807,9.999999974752427e-07,2.0000000233721948e-07,-89.3499984741211,,NSC24559,capecitabine,other,antimetabolite,241279087.64641,244412249.7927285,1.0129856349212911,0.7358076694583708,4.4,0.2641923305416291,0.0124330031993043,6.200000000000001,-0.0001866269410756,0.1445083909518938,0.9279162490947656,0.0324912201145285,,0.0264859932611827,0.0485573555879726,8.077060271139118,0.064603905682159,0.2027988152621752,5.25,0.2033398275045627,0.060731260348103,166.03773584905662,2.539011248752824,1.1798543873009095,0.4646904923640887,400.0,3.54117948981554,2.158036858057663,0.6094118821890261,400.0,-0.0116125135192646,0.0001065256086392,0.0117190391279038,0.1421492046322176,1.0,2,True,The solver successfully reached the end of the integration interval.,1.581,True,True,diffusivity_low
MDA-MB-435,random,1,743414,761432,4.999999873689376e-06,4.999999969612645e-09,-52.07500076293945,,sunitinib,NSC761432,kinase_inhibitor,other,241279087.64641,237516783.29733452,0.98440683614243,0.0160914228899224,4.6000000000000005,0.9839085771100776,0.2550152991701658,,0.0122420387950719,1.8045761602414967,0.4249255002776151,0.3716872056072429,,0.0327514002715144,1.091039857869276,3.1197437918785504,0.8626941861645121,0.9800244721534896,5.25,0.1843879427084984,0.0402673444188251,173.58490566037736,21.67723172355619,13.802131687333723,0.6367109907458911,400.0,9.51437302409918,5.948204261483688,0.6251808969878878,400.0,-0.1436536395774499,0.0172920700424731,0.160945709619923,0.1161133160720707,1.0,2,True,The solver successfully reached the end of the integration interval.,1.705,True,True,diffusivity_low
MDA-MB-435,random,4,27640,754143,7.000000135093387e-09,9.99999993922529e-09,-62.209999084472656,,NSC27640,bendamustine,other,alkylator,241279087.64641,234060906.4457678,0.97008368495151,0.024354195331932,4.800000000000001,0.975645804668068,0.2494908794202733,,0.0186074591617902,1.6244824525365542,0.3878466181278662,0.4113399910827829,,0.0307729388912216,1.14894920846436,3.0684914949204622,0.8431618268280956,0.974459401516561,5.25,0.178342803429609,0.0402673444188251,176.1006289308176,9.564820525819265,6.052071458022495,0.6327428143252184,400.0,4.982556569608383,3.2060791123309977,0.6434606546941799,400.0,-0.2918889689997206,0.036236216205274,0.3281251852049947,0.1140757316319774,1.0,2,True,The solver successfully reached the end of the integration interval.,1.727,True,True,diffusivity_low
MDA-MB-435,tanimoto+zero,0,740,24559,1.0000000116860974e-07,9.999999974752427e-07,-92.08999633789062,,NSC740,NSC24559,other,other,241279087.64641,241103285.83167803,0.999271375665223,0.2465978030401802,5.2,0.7534021969598197,0.1028581464041801,,0.0057332126291286,0.6188097611674676,0.6024847633537875,0.2200539317822149,,0.0371375464556465,0.5091971885698845,4.792312635182285,0.9432587340543536,0.7533598705378457,5.25,0.1968849621189929,0.0550853987870166,168.55345911949686,73.75906315777168,46.90414493587008,0.6359102587236154,400.0,2.539011248752824,1.3656030168333129,0.5378483523868216,400.0,-0.2455024507925463,0.01730796973258,0.2628104205251264,0.1387130618327616,1.0,2,True,The solver successfully reached the end of the integration interval.,1.6,True,True,diffusivity_low
MDA-MB-435,tanimoto+zero,1,713563,753082,9.999999747378752e-05,4.999999987376214e-07,2.67549991607666,,arsenic trioxide,pazopanib,other,kinase_inhibitor,241279087.64641,244391717.5414667,1.0129005374042952,0.7733291286351942,4.4,0.2266708713648058,0.0102096737937195,5.800000000000001,-0.0001501417894599,0.1229083323435843,0.9383380973870789,0.0276406505621366,,0.0245865754951908,0.0420870424692026,8.062249319762504,0.0610939307329831,0.1693799966844291,5.25,0.2033398275045627,0.060731260348103,166.03773584905662,2.308439627427034,1.0637123179747647,0.4607927819885716,400.0,1.7043675242828893,0.772180443984346,0.4530598201284315,400.0,-0.0090780787333459,8.350400118695145e-05,0.0091615827345329,0.1420531329162434,1.0,2,True,The solver successfully reached the end of the integration interval.,1.617,True,True,diffusivity_low
OVCAR-8,no_treatment,-1,-1,-1,0.0,0.0,,,,,,,241279087.64641,244307242.44601148,1.012550423781605,1.0,0.0,0.0,-0.0005289501584925,0.0,0.0,0.0,1.0,0.0,,0.001098475822591,6.230461558811701e-22,0.0,-4.4497688561597695,-0.0250950517930392,5.25,0.2033398275045627,0.0578624312878497,166.03773584905662,,,,,,,,,0.0,0.0,0.0,0.1416738683806418,1.0,0,True,The solver successfully reached the end of the integration interval.,0.154,,,diffusivity_low
MDA-MB-435,tanimoto+zero,4,740,24559,1.0000000116860974e-07,9.999999974752427e-07,-92.08999633789062,,NSC740,NSC24559,other,other,241279087.64641,241103285.83167803,0.999271375665223,0.2465978030401802,5.2,0.7534021969598197,0.1028581464041801,,0.0057332126291286,0.6188097611674676,0.6024847633537875,0.2200539317822149,,0.0371375464556465,0.5091971885698845,4.792312635182285,0.9432587340543536,0.7533598705378457,5.25,0.1968849621189929,0.0550853987870166,168.55345911949686,73.75906315777168,46.90414493587008,0.6359102587236154,400.0,2.539011248752824,1.3656030168333129,0.5378483523868216,400.0,-0.2455024507925463,0.01730796973258,0.2628104205251264,0.1387130618327616,1.0,2,True,The solver successfully reached the end of the integration interval.,1.598,True,True,diffusivity_low
OVCAR-8,act_hamming+zero,8,740,3053,1.0000000116860974e-07,9.99999993922529e-09,-26.979999542236328,,NSC740,dactinomycin,other,dna_intercalator,241279087.64641,242964784.51615152,1.0069865021713438,0.2174809539616171,5.6000000000000005,0.7825190460383828,0.1110963450472259,14.0,0.002393010531999,0.6730940237533748,0.6117687276497085,0.2134127270183695,,0.037876198369186,0.5335567363705397,4.6291390437861715,0.9193044835431986,0.7800238379916224,5.25,0.1968849621189929,0.0578624312878497,168.55345911949686,61.005743661518544,38.93454129050341,0.6382110757722425,400.0,0.2050804643318288,0.0400145870475616,0.1951165225704598,104.80164024880082,-0.1977884240260341,0.0073958957615636,0.2051843197875977,0.1376345929609297,1.0,2,True,The solver successfully reached the end of the integration interval.,1.629,True,True,diffusivity_low
